acct_nbr,cust_id,acct_type,account_active,acct_start_date,starting_balance,ending_balance
000000001362571323,31339133,SV,Y,1991-02-23,2064.570,1831.090
000000001362985218,24533730,CK,Y,1995-11-09,1096.030,152.820
000000001362966223,31348218,CK,Y,1994-01-06,2310.220,153.320
000000001362857321,28619997,SV,Y,1991-01-20,680.390,155.620
000000001362771316,21804336,SV,Y,1995-12-02,667.151,2381.620
000000001362804322,29981688,SV,Y,1987-11-09,489.665,4098.367
000000001363447320,27268940,SV,Y,1995-06-15,1282.365,4764.739
000000001363410221,28631610,CK,Y,1994-09-30,3605.440,-32.870
000000001362811215,20442165,CK,Y,1995-02-14,7019.190,1420.554
456114321362643421,28615503,CC,N,1992-02-27,1557.240,518.570
456114321363075421,28624575,CC,Y,1989-02-13,64.950,356.190
000000001363469212,16361628,CK,Y,1995-11-03,135.540,462.462
456114321363422415,20451330,CC,N,1992-10-24,4784.697,102.000
000000001362770214,19078780,CK,Y,1994-09-24,570.206,974.529
000000001363230215,20448450,CK,Y,1995-06-08,7075.134,2811.528
000000001363441214,19088174,CK,Y,1986-08-05,148.246,597.862
000000001363002212,16356024,CK,Y,1991-09-09,469.392,2389.569
000000001363272315,20449080,SV,Y,1995-07-10,447.741,3630.231
456114321362801419,25893219,CC,Y,1994-02-28,1772.100,140.213
000000001363337215,20450055,CK,Y,1995-03-05,22933.935,6021.264
000000001363133212,16357596,CK,N,1989-10-20,3284.328,2243.892
000000001363025319,25897475,SV,N,1990-08-30,3200.310,9724.390
000000001362937215,20444055,CK,Y,1993-08-11,678.213,1924.230
000000001362948223,31347804,CK,Y,1994-09-26,3719.360,644.350
000000001363447218,24542046,CK,Y,1994-02-12,2589.040,433.080
000000001362496319,25887424,SV,Y,1994-12-07,1113.030,778.286
000000001362855310,13628550,SV,Y,1995-03-21,318.649,724.680
000000001362605212,16351260,CK,Y,1994-05-21,307.332,16.464
000000001362815213,17716595,CK,Y,1994-03-04,16947.386,1821.018
000000001363462322,29996164,SV,Y,1991-10-22,328.977,18518.409
000000001363328315,20449920,SV,Y,1995-12-28,276.102,6673.605
000000001362835214,19079690,CK,Y,1995-09-22,335.594,1134.388
000000001362760215,20441400,CK,Y,1992-01-24,16256.916,31.365
000000001362963216,21807408,CK,Y,1991-11-23,1010.538,147.650
456114321363247414,19085458,CC,Y,1991-08-14,147.420,12300.000
000000001363109213,17720417,CK,Y,1993-10-11,13899.338,92.210
456114321362687421,28616427,CC,Y,1995-04-30,21.000,440.970
456114321362746420,27254920,CC,Y,1992-05-29,7156.059,7100.000
456114321362740421,28617540,CC,Y,1994-05-29,1584.830,1080.880
456114321363390417,23177630,CC,Y,1995-04-06,19.000,5768.077
456114321363296411,14996256,CC,Y,1991-06-28,989.843,4908.183
000000001363354220,27267080,CK,Y,1994-03-27,7212.294,347.190
456114321362858415,20442870,CC,Y,1995-01-05,0.000,3611.820
000000001362721312,16352652,SV,Y,1994-03-25,200.796,101.262
456114321362531412,16350372,CC,Y,1994-06-26,2419.332,4620.000
456114321363303416,21812848,CC,Y,1995-04-22,0.000,1020.000
000000001363271219,25902149,CK,Y,1994-04-25,12266.595,2716.189
000000001362843311,14991273,SV,Y,1986-08-02,536.009,1101.128
456114321362685417,23165645,CC,Y,1995-05-12,19.000,3745.110
000000001362528317,23162976,SV,Y,1986-01-13,281.550,836.783
456114321362663416,21802608,CC,Y,1991-11-04,5669.497,4420.000
000000001363004211,14993044,CK,Y,1992-09-20,568.765,3156.139
000000001362602218,24526836,CK,Y,1995-02-27,457.900,713.790
000000001362637220,27252740,CK,Y,1995-06-28,2204.205,511.839
000000001362662214,19077268,CK,Y,1991-12-02,3711.526,569.941
456114321362857410,13628570,CC,Y,1994-02-20,24.909,1606.500
456114321363364418,24540552,CC,N,1989-11-23,1812.860,1872.970
000000001362809215,20442135,CK,Y,1989-01-31,8638.029,5916.714
000000001362823217,23167991,CK,Y,1994-04-22,437.300,22.785
000000001362991210,13629910,CK,Y,1993-06-01,337.022,348.480
000000001362720222,29979840,CK,Y,1995-11-14,1181.576,1972.334
000000001362621323,31340283,SV,Y,1994-03-01,738.980,1588.400
000000001363250210,13632500,CK,N,1991-09-21,1249.573,1158.660
000000001363109211,14994199,CK,Y,1993-10-11,4329.302,202.615
456114321362858412,16354296,CC,Y,1995-01-05,0.000,1487.220
000000001362711312,16352532,SV,Y,1992-03-12,268.320,81.627
000000001362742210,13627420,CK,Y,1991-12-01,5030.098,11531.970
000000001362498214,19074972,CK,Y,1995-02-12,327.278,707.906
000000001362829312,16353948,SV,Y,1995-12-12,803.412,5271.336
000000001362569221,28613949,CK,Y,1995-04-06,948.070,5.480
000000001363128310,13631280,SV,Y,1994-04-27,4139.701,9952.605
456114321362784410,13627840,CC,Y,1992-03-23,4855.849,12441.015
000000001363270316,21812320,SV,Y,1995-12-17,1702.117,400.050
456114321362881416,21806096,CC,Y,1991-08-31,1521.976,460.260
000000001363493314,19088902,SV,N,1993-06-08,463.652,2269.801
000000001363294318,24539292,SV,Y,1994-06-06,770.250,850.800
000000001363361321,28630581,SV,N,1992-09-07,216.180,131.800
000000001362918213,17717934,CK,Y,1994-05-16,1696.593,318.600
000000001362638218,24527484,CK,Y,1995-01-18,154.810,87.000
456114321362814417,23167838,CC,Y,1995-08-06,19.000,3100.000
456114321362549423,31338627,CC,Y,1994-07-31,1029.040,1090.000
000000001362484222,29974648,CK,Y,1993-01-02,2874.806,867.412
000000001362744323,31343112,SV,Y,1987-08-02,138.540,1887.220
000000001362742223,31343066,CK,Y,1991-12-01,2658.420,2652.660
456114321363492414,19088888,CC,Y,1991-12-31,5780.012,28162.900
000000001362632212,16351584,CK,Y,1993-12-05,8176.620,83.118
456114321362990423,31348770,CC,Y,1994-03-03,769.950,1516.930
000000001363470221,28632870,CK,Y,1989-06-11,4089.990,1749.370
000000001363318211,14996498,CK,Y,1995-03-03,194.427,438.501
456114321363199414,19084786,CC,Y,1994-03-02,2989.252,521.069
456114321363194411,14995134,CC,N,1992-09-09,5845.445,402.535
456114321363140413,17720820,CC,Y,1993-08-17,1922.964,2230.000
000000001363456220,27269120,CK,Y,1995-03-11,780.459,7465.366
456114321363403417,23177851,CC,Y,1995-11-08,19.000,5890.000
000000001363117223,31351691,CK,Y,1990-12-14,462.140,90.000
000000001363403312,16360836,SV,Y,1995-10-28,1398.144,3339.462
456114321362966418,24533388,CC,Y,1994-10-03,3129.570,1673.270
000000001362824211,14991064,CK,Y,1993-04-19,1641.087,19.306
000000001362693215,20440395,CK,Y,1995-03-24,7014.222,3363.195
000000001363258323,31354934,SV,Y,1994-10-18,787.380,935.680
000000001363200317,23174400,SV,Y,1993-10-24,133.430,4207.289
456114321362990421,28622790,CC,Y,1994-03-03,779.950,1385.930
456114321363223412,16358676,CC,Y,1992-06-13,789.060,1231.209
456114321362546410,13625460,CC,Y,1990-02-19,4447.159,5816.835
000000001362528321,28613088,SV,Y,1986-01-13,283.550,228.930
000000001362777314,19078878,SV,Y,1995-02-14,457.940,120.786
456114321362489414,19074846,CC,N,1990-08-16,2051.574,82.000
456114321362613419,25889647,CC,Y,1989-01-21,1116.045,3100.000
000000001362902313,17717726,SV,Y,1990-11-11,1127.890,3467.003
000000001362825311,14991075,SV,Y,1994-05-18,332.918,248.773
456114321362905419,25895195,CC,Y,1990-09-02,3317.400,2838.825
456114321363140414,19083960,CC,Y,1993-08-17,441.336,4100.000
456114321362850412,16354200,CC,Y,1991-07-18,294.108,79.548
000000001363037212,16356444,CK,Y,1992-11-15,3097.620,384.195
456114321363232413,17722016,CC,Y,1995-08-19,0.000,2230.000
456114321363409413,17724317,CC,Y,1993-09-01,5962.994,357.737
000000001363288214,19086032,CK,Y,1995-02-20,896.868,5712.858
000000001362752215,20441280,CK,Y,1994-01-08,1316.763,19.176
000000001363483219,25906177,CK,Y,1995-01-07,650.880,1251.625
456114321362766414,19078724,CC,N,1990-06-24,6999.538,82.000
000000001363209216,21811344,CK,N,1986-02-03,1434.990,106.210
000000001362486222,29974692,CK,Y,1994-08-24,4677.629,30141.657
456114321362721415,20440815,CC,Y,1995-10-17,0.000,5100.000
000000001362637222,29978014,CK,Y,1995-06-28,351.395,656.019
456114321363399422,29994778,CC,Y,1994-08-13,471.141,0.000
456114321363147414,19084058,CC,Y,1991-11-06,203.938,832.259
456114321362701417,23165917,CC,Y,1995-11-08,19.000,0.000
456114321363303423,31355969,CC,Y,1995-04-22,11.000,1090.000
000000001362979218,24533622,CK,Y,1990-12-05,283.200,379.070
000000001363254222,29991588,CK,N,1991-07-25,350.581,6710.067
456114321362938412,16355256,CC,Y,1994-06-24,1682.784,917.658
000000001363070322,29987540,SV,Y,1995-10-08,901.307,7682.948
456114321362849418,24531282,CC,Y,1994-05-24,1086.280,602.690
456114321363182415,20447730,CC,Y,1995-04-25,0.000,26010.000
000000001362896219,25895024,CK,N,1993-05-15,26684.640,1589.153
000000001363013211,14993143,CK,Y,1995-05-23,535.078,71.246
000000001363408312,16360896,SV,Y,1990-01-12,447.696,2217.810
456114321363196414,19084744,CC,Y,1993-09-24,1988.490,7380.000
000000001363449216,21815184,CK,Y,1995-08-17,1027.216,1592.980
456114321362810414,19079340,CC,Y,1993-12-25,3479.392,1365.095
456114321362645410,13626450,CC,N,1994-09-29,3936.230,90.000
000000001362578215,20438670,CK,Y,1993-07-11,7076.997,1079.568
456114321363374411,14997114,CC,Y,1995-11-02,0.000,0.000
000000001362926322,29984372,SV,Y,1990-11-03,144.342,11195.548
000000001362488214,19074832,CK,Y,1989-10-31,5928.916,501.922
456114321362730420,27254600,CC,Y,1995-09-01,0.000,21300.000
000000001363392318,24541056,SV,Y,1993-11-08,138.050,328.590
456114321362546421,28613466,CC,Y,1990-02-19,2361.610,1251.630
000000001363452311,14997972,SV,Y,1995-12-28,4605.524,9186.471
456114321363385422,29994470,CC,Y,1988-03-15,917.917,0.000
456114321362489419,25887291,CC,N,1990-08-16,6594.345,62.000
000000001362936316,21806976,SV,Y,1995-02-15,2314.274,812.110
456114321362492419,25887348,CC,Y,1995-08-09,0.000,6200.000
000000001363241222,29991302,CK,Y,1993-04-28,526.669,167.167
000000001362548317,23163316,SV,Y,1986-11-11,269.240,787.462
000000001362968316,21807488,SV,Y,1994-08-30,2465.833,530.190
456114321363459414,19088426,CC,Y,1995-10-14,0.000,12300.000
000000001362654321,28615734,SV,Y,1992-10-17,805.530,581.460
000000001362753223,31343319,CK,Y,1995-02-26,204.010,169.240
000000001363376320,27267520,SV,Y,1995-02-14,2374.152,9552.624
456114321363068413,17719884,CC,N,1991-11-19,13073.215,44.600
000000001363026216,21808416,CK,Y,1994-03-21,2410.994,2764.430
456114321363410423,31358430,CC,Y,1995-11-01,11.000,90.000
456114321363382414,19087348,CC,Y,1995-03-02,0.000,4100.000
456114321363385416,21814160,CC,Y,1988-03-15,2586.857,20.000
456114321362971411,14992681,CC,Y,1995-03-09,0.000,7840.000
000000001362809213,17716517,CK,Y,1989-01-31,19515.547,2587.112
000000001363081216,21809296,CK,Y,1995-03-05,1068.694,443.810
000000001363445318,24542010,SV,Y,1987-06-24,771.280,639.010
000000001363291323,31355693,SV,Y,1995-02-08,285.620,743.580
456114321363057420,27261140,CC,Y,1992-01-08,6971.691,6662.853
000000001362548212,16350576,CK,Y,1986-11-11,7205.208,1196.265
000000001363284221,28628964,CK,Y,1994-03-25,441.570,905.080
000000001363098220,27261960,CK,Y,1995-05-25,19834.533,125.741
000000001362804213,17716452,CK,Y,1987-11-09,54615.435,2932.450
000000001363469219,25905911,CK,Y,1995-11-03,508.275,682.682
000000001363217211,14995387,CK,N,1994-09-13,5051.511,541.597
000000001362852212,16354224,CK,N,1994-06-03,4339.968,124.950
000000001363229310,13632290,SV,Y,1995-08-17,1029.743,2412.360
456114321363377418,24540786,CC,Y,1994-11-09,361.670,931.080
000000001362550318,24525900,SV,Y,1995-03-27,667.670,574.770
456114321363467414,19088538,CC,Y,1993-06-30,1671.446,6150.000
456114321362565421,28613865,CC,Y,1987-02-27,850.070,1317.190
456114321362700414,19077800,CC,Y,1990-02-14,517.692,440.340
456114321363403415,20451045,CC,Y,1995-11-08,0.000,9690.000
000000001363333320,27266660,SV,Y,1993-07-28,4728.915,13463.020
000000001363108323,31351484,SV,Y,1993-07-22,231.080,450.120
456114321363038421,28623798,CC,Y,1995-08-06,21.000,1759.000
456114321363068414,19082952,CC,N,1991-11-19,3000.410,82.000
456114321363409419,25904771,CC,Y,1993-09-01,4398.930,497.302
456114321362947416,21807152,CC,Y,1995-10-27,0.000,1020.000
000000001362835216,21805360,CK,Y,1995-09-22,743.101,296.680
000000001363398218,24541164,CK,Y,1995-09-02,2598.260,173.130
000000001362630210,13626300,CK,Y,1991-03-12,5282.095,574.875
000000001363147316,21810352,SV,Y,1987-11-13,6751.831,1172.380
456114321363348423,31357004,CC,Y,1991-02-18,243.290,1890.000
000000001362835218,24531030,CK,Y,1995-09-22,268.710,363.680
000000001363296323,31355808,SV,Y,1991-06-28,2296.950,2595.340
456114321362487410,13624870,CC,Y,1995-08-08,0.000,6967.035
000000001362890310,13628900,SV,N,1990-05-23,199.082,471.510
000000001363093319,25898767,SV,N,1986-05-30,1232.100,267.561
000000001363400312,16360800,SV,Y,1993-08-22,678.456,289.485
000000001362936215,20444040,CK,Y,1994-11-03,469.044,557.481
000000001363200312,16358400,SV,Y,1993-10-24,137.316,2850.099
456114321362520417,23162840,CC,N,1993-12-05,1595.580,62.000
456114321363010417,23171170,CC,Y,1992-09-09,48.120,2010.381
000000001363015212,16356180,CK,Y,1995-02-19,334.224,436.863
000000001363176314,19084464,SV,Y,1994-11-29,245.406,525.087
000000001362761317,23166937,SV,Y,1994-03-28,794.550,1521.077
456114321362722412,16352664,CC,Y,1995-01-19,0.000,3085.362
456114321362868412,16354416,CC,Y,1994-09-23,830.196,2100.000
000000001362837223,31345251,CK,Y,1995-09-24,2809.780,620.920
000000001362969314,19081566,SV,Y,1992-03-15,1488.886,23750.234
000000001363484212,16361808,CK,Y,1995-03-24,3121.164,489.426
000000001362742315,20441130,SV,Y,1992-09-19,332.964,4305.114
000000001362903311,14991933,SV,Y,1995-10-02,6303.022,18153.520
456114321362872418,24531696,CC,Y,1992-04-21,321.410,1087.000
000000001363385312,16360620,SV,Y,1995-07-20,605.532,3612.735
000000001363422318,24541596,SV,N,1993-12-01,452.510,101.340
000000001363187321,28626927,SV,Y,1992-05-21,351.700,294.700
000000001362902218,24532236,CK,Y,1990-11-11,146.730,199.940
000000001363471210,13634710,CK,Y,1995-07-07,387.847,692.595
000000001362697317,23165849,SV,Y,1994-07-15,617.020,1849.057
000000001362844214,19079816,CK,Y,1994-10-07,1512.420,664.610
000000001362567319,25888773,SV,Y,1989-09-23,14917.275,15944.106
456114321363022411,14993242,CC,Y,1995-02-01,0.000,2962.785
000000001362970213,17718610,CK,Y,1995-01-10,2511.431,1239.479
000000001362949316,21807184,SV,Y,1994-08-03,318.153,409.240
000000001363170212,16358040,CK,Y,1993-01-13,3284.580,691.656
456114321362902411,14991922,CC,Y,1990-11-11,519.555,1700.153
000000001362625218,24527250,CK,N,1990-06-29,518.230,620.180
000000001363184210,13631840,CK,Y,1995-10-01,615.030,336.915
000000001363413218,24541434,CK,Y,1995-06-17,170.770,218.810
000000001362808223,31344584,CK,N,1993-12-12,4087.500,1814.920
000000001363427220,27268540,CK,Y,1991-02-11,5131.323,5748.657
000000001362836314,19079704,SV,N,1991-08-29,332.864,4137.679
456114321362613418,24527034,CC,Y,1989-01-21,277.010,1087.000
000000001362489310,13624890,SV,Y,1993-09-13,1444.456,1681.425
456114321363483413,17725279,CC,Y,1993-04-09,5772.186,2230.000
000000001363456217,23178752,CK,Y,1995-03-11,132.110,3259.526
000000001363377213,17723901,CK,Y,1995-04-13,16660.076,326.695
000000001363483216,21815728,CK,Y,1995-01-07,448.384,423.750
000000001363084223,31350932,CK,Y,1995-07-10,4484.550,1999.090
456114321362742410,13627420,CC,Y,1994-06-23,4827.064,70.830
456114321362593413,17713709,CC,Y,1995-05-30,0.000,1538.611
456114321363059414,19082826,CC,Y,1995-04-13,0.000,4920.000
000000001362670218,24528060,CK,N,1990-03-22,2726.490,193.940
456114321363467420,27269340,CC,Y,1993-06-30,8237.841,10650.000
000000001362936323,31347528,SV,Y,1995-02-15,757.540,882.110
000000001363410311,14997510,SV,Y,1995-05-26,1651.347,4388.244
000000001362918320,27258360,SV,Y,1995-08-31,2198.823,1921.970
456114321363043423,31349989,CC,Y,1994-10-04,482.220,1090.000
000000001363356210,13633560,CK,Y,1995-12-24,5073.399,46.485
456114321362718417,23166206,CC,Y,1994-12-17,1947.330,244.280
000000001363018313,17719234,SV,Y,1994-10-28,71942.973,20934.482
000000001362766310,13627660,SV,Y,1990-11-29,21570.567,100947.510
000000001363266220,27265320,CK,Y,1995-11-19,19462.416,14.058
456114321363169421,28626549,CC,Y,1991-11-12,1750.570,-41.000
000000001363382221,28631022,CK,Y,1995-05-10,2715.390,1503.520
456114321363117410,13631170,CC,Y,1992-06-04,2979.618,5007.600
000000001362883315,20443245,SV,Y,1994-02-03,1896.129,763.674
456114321363006413,17719078,CC,Y,1995-07-18,0.000,3632.046
000000001363004217,23171068,CK,Y,1992-09-20,318.350,1996.741
000000001362979215,20444685,CK,Y,1990-12-05,686.340,1489.557
000000001363366311,14997026,SV,Y,1995-11-23,884.051,36611.869
000000001362641211,14989051,CK,Y,1988-11-28,5140.507,7678.153
000000001362838315,20442570,SV,Y,1994-12-18,754.839,5171.094
456114321363040416,21808640,CC,Y,1995-06-02,0.000,1920.000
000000001363458313,17724954,SV,Y,1992-01-06,1316.746,358.272
456114321363211418,24537798,CC,N,1992-08-11,1753.930,199.990
456114321363193411,14995123,CC,Y,1993-12-10,2921.174,7065.800
456114321362501414,19075014,CC,Y,1993-11-03,4525.066,193.520
000000001363076216,21809216,CK,Y,1995-04-03,2848.218,87.300
000000001363086322,29987892,SV,Y,1994-03-12,211.981,10892.245
000000001363455321,28632555,SV,Y,1995-08-08,272.820,213.900
000000001363271221,28628691,CK,Y,1994-04-25,2746.910,835.190
000000001362844219,25894036,CK,Y,1994-10-07,4861.350,502.510
000000001362968321,28622328,SV,Y,1994-08-30,816.430,469.190
456114321362506413,17712578,CC,Y,1995-06-13,0.000,9402.862
000000001363194321,28627074,SV,N,1990-09-25,231.500,414.670
000000001362771314,19078794,SV,Y,1995-12-02,301.294,9682.642
000000001362978314,19081692,SV,Y,1994-06-13,333.424,118.531
456114321363307421,28629447,CC,Y,1994-04-09,2505.570,1158.300
456114321362777420,27255540,CC,Y,1995-04-09,0.000,13268.977
000000001363197220,27263940,CK,Y,1993-10-10,18607.023,1122.439
000000001363398223,31358154,CK,Y,1995-09-02,2580.260,176.130
000000001363235219,25901465,CK,Y,1993-09-29,12995.325,3309.467
000000001362770221,28618170,CK,Y,1994-09-24,428.290,196.690
000000001362643215,20439645,CK,Y,1992-02-27,11573.280,9486.969
456114321362823423,31344929,CC,N,1989-06-12,2205.140,188.040
000000001362924213,17718012,CK,Y,1992-08-22,15822.058,0.000
000000001362986323,31348678,SV,Y,1995-06-13,1172.470,524.430
000000001362546320,27250920,SV,Y,1990-02-19,831.381,7036.171
456114321363076411,14993836,CC,Y,1993-09-03,13000.180,3775.744
456114321362509419,25887671,CC,N,1993-09-11,3948.705,31.000
456114321363196422,29990312,CC,Y,1993-09-24,1562.385,16380.000
000000001363043219,25897817,CK,Y,1994-07-18,19881.990,2174.123
000000001363012322,29986264,SV,Y,1995-05-08,522.060,4384.107
456114321363352419,25903688,CC,Y,1994-03-14,3154.455,2810.274
000000001363382310,13633820,SV,Y,1994-08-11,205.941,1224.225
000000001362677217,23165509,CK,Y,1994-02-10,129.590,1195.546
456114321362986418,24533748,CC,Y,1995-03-04,29.000,2019.100
000000001362623211,14988853,CK,N,1993-10-18,524.951,79.282
000000001362868222,29983096,CK,Y,1993-02-15,291.973,5542.264
000000001362902223,31346746,CK,Y,1990-11-11,128.730,202.940
000000001362720312,16352640,SV,Y,1993-10-18,784.728,3145.485
